latitude,longitude,elevation,distance
-22.6566,133.35654,663.5,1365.33
-22.65742,133.356891,664.2,1365.428
-22.658239,133.357241,664.4,1365.526
-22.659059,133.357592,663.4,1365.625
-22.659879,133.357942,664.6,1365.723
-22.660699,133.358293,665.9,1365.821
-22.661518,133.358643,665.6,1365.919
-22.662338,133.358994,665.9,1366.017
-22.663158,133.359344,665,1366.115
-22.663977,133.359695,664.7,1366.213
-22.664797,133.360046,665.4,1366.311
-22.665617,133.360396,665.2,1366.409
-22.666437,133.360747,666.1,1366.507
-22.667256,133.361097,665.4,1366.606
-22.668076,133.361448,665,1366.704
-22.668896,133.361798,666,1366.802
-22.669716,133.362149,665.9,1366.9
-22.670535,133.362499,665.1,1366.998
-22.671355,133.36285,666,1367.096
-22.672175,133.363201,666,1367.194
-22.672994,133.363551,666.9,1367.292
-22.673814,133.363902,667,1367.39
-22.674634,133.364252,666.6,1367.488
-22.675454,133.364603,667.5,1367.587
-22.676273,133.364953,668.1,1367.685
-22.677093,133.365304,668.6,1367.783
-22.677913,133.365654,669.3,1367.881
-22.678733,133.366005,669.7,1367.979
-22.679552,133.366356,669.6,1368.077
-22.680372,133.366706,669.7,1368.175
-22.681192,133.367057,668.3,1368.273
-22.682011,133.367407,667.3,1368.371
-22.682831,133.367758,666.7,1368.469
-22.683651,133.368108,667.6,1368.568
-22.684471,133.368459,666.4,1368.666
-22.68529,133.368809,666,1368.764
-22.68611,133.36916,666.9,1368.862
-22.6867,133.36941,667.3,1368.932
-22.68729,133.36966,669.2,1369.003
-22.68763,133.3698,670.1,1369.043
-22.68833,133.37009,670.8,1369.127
-22.68879,133.37028,671,1369.182
-22.68895,133.37035,671,1369.201
-22.689757,133.370694,671.5,1369.297
-22.690564,133.371039,672,1369.394
-22.691371,133.371383,670.6,1369.49
-22.692179,133.371727,669.4,1369.587
-22.692986,133.372071,669,1369.684
-22.693793,133.372416,668.2,1369.78
-22.6946,133.37276,668,1369.877
-22.695407,133.373104,667,1369.973
-22.696214,133.373449,666,1370.07
-22.697021,133.373793,666,1370.166
-22.697829,133.374137,665.8,1370.263
-22.698636,133.374481,665.5,1370.359
-22.699443,133.374826,665.9,1370.456
-22.70025,133.37517,665.1,1370.553
-22.701057,133.375514,665.1,1370.649
-22.701864,133.375859,664.7,1370.746
-22.702671,133.376203,664.1,1370.842
-22.703479,133.376547,663.7,1370.939
-22.704286,133.376891,662.5,1371.035
-22.705093,133.377236,662.2,1371.132
-22.7059,133.37758,662.2,1371.228
-22.706375,133.37778,662.5,1371.285
-22.70685,133.37798,662.5,1371.342
-22.70768,133.378337,662.3,1371.441
-22.70851,133.378693,662.8,1371.541
-22.70934,133.37905,662.4,1371.64
-22.71016,133.3794,662,1371.738
-22.71098,133.37975,662,1371.836
-22.711587,133.380013,660.8,1371.909
-22.712193,133.380277,660.1,1371.982
-22.7128,133.38054,660.9,1372.055
-22.713614,133.380888,662,1372.152
-22.714429,133.381236,662.9,1372.249
-22.715243,133.381584,663,1372.347
-22.716057,133.381932,662.7,1372.444
-22.716871,133.38228,662.2,1372.542
-22.717686,133.382629,660.9,1372.639
-22.7185,133.382977,659.3,1372.737
-22.719314,133.383325,660.1,1372.834
-22.720129,133.383673,659.4,1372.931
-22.720943,133.384021,659.6,1373.029
-22.721757,133.384369,660.1,1373.126
-22.722571,133.384717,658.1,1373.224
-22.723386,133.385065,658.1,1373.321
-22.7242,133.385413,658.1,1373.419
-22.725014,133.385761,657.4,1373.516
-22.725829,133.38611,656.7,1373.614
-22.726643,133.386458,656.1,1373.711
-22.727457,133.386806,656.4,1373.808
-22.728271,133.387154,655.9,1373.906
-22.729086,133.387502,655.4,1374.003
-22.7299,133.38785,654.9,1374.101
-22.730653,133.388173,655.3,1374.191
-22.731407,133.388497,653.9,1374.281
-22.73216,133.38882,653.5,1374.371
-22.732974,133.389167,653,1374.469
-22.733789,133.389514,653.3,1374.566
-22.734603,133.389861,654,1374.664
-22.735417,133.390209,652.7,1374.761
-22.736231,133.390556,652,1374.858
-22.737046,133.390903,652.3,1374.956
-22.73786,133.39125,652,1375.053
-22.738674,133.391597,652,1375.151
-22.739489,133.391944,652,1375.248
-22.740303,133.392291,651,1375.345
-22.741117,133.392639,650.9,1375.443
-22.741931,133.392986,651.6,1375.54
-22.742746,133.393333,651.4,1375.638
-22.74356,133.39368,650.1,1375.735
-22.744374,133.394027,650,1375.832
-22.745189,133.394374,650.4,1375.93
-22.746003,133.394721,649.7,1376.027
-22.746817,133.395069,649,1376.125
-22.747631,133.395416,649.8,1376.222
-22.748446,133.395763,650.9,1376.319
-22.74926,133.39611,650.8,1376.417
-22.750066,133.396455,652.7,1376.513
-22.750872,133.3968,653.5,1376.61
-22.751678,133.397145,654.2,1376.706
-22.752484,133.39749,654,1376.803
-22.75329,133.397835,654.3,1376.899
-22.754096,133.39818,653,1376.995
-22.754902,133.398525,652.5,1377.092
-22.755708,133.39887,653,1377.188
-22.756514,133.399215,653.6,1377.285
-22.75732,133.39956,655.4,1377.381
-22.75782,133.39977,655,1377.441
-22.758597,133.400102,654,1377.534
-22.759373,133.400433,653.9,1377.627
-22.76015,133.400765,654,1377.72
-22.760927,133.401097,651.1,1377.813
-22.761703,133.401428,650.9,1377.906
-22.76248,133.40176,650.4,1377.999
-22.763282,133.402103,650.9,1378.095
-22.764084,133.402447,650.4,1378.191
-22.764887,133.40279,649.2,1378.287
-22.765689,133.403133,649.4,1378.383
-22.766491,133.403477,648.9,1378.479
-22.767293,133.40382,648,1378.575
-22.768096,133.404163,646.2,1378.671
-22.768898,133.404507,645.2,1378.767
-22.7697,133.40485,646,1378.863
-22.770459,133.405174,645.1,1378.953
-22.771217,133.405499,645.2,1379.044
-22.771976,133.405823,646.1,1379.135
-22.772734,133.406147,647,1379.226
-22.773493,133.406471,646.7,1379.316
-22.774251,133.406796,646,1379.407
-22.77501,133.40712,646.4,1379.498
-22.775657,133.407395,646.4,1379.575
-22.776305,133.40767,646,1379.653
-22.776953,133.407945,645.7,1379.73
-22.7776,133.40822,646.4,1379.808
-22.778404,133.408565,646.3,1379.904
-22.779207,133.408909,646.2,1380
-22.780011,133.409254,645.4,1380.096
-22.780814,133.409599,646.8,1380.192
-22.781618,133.409944,646.5,1380.289
-22.782421,133.410288,647.4,1380.385
-22.783225,133.410633,647.8,1380.481
-22.784028,133.410978,648.6,1380.577
-22.784832,133.411322,648.9,1380.673
-22.785635,133.411667,648.8,1380.77
-22.786439,133.412012,649.4,1380.866
-22.787242,133.412356,649.8,1380.962
-22.788046,133.412701,649,1381.058
-22.788849,133.413046,649.7,1381.154
-22.789653,133.413391,650.8,1381.25
-22.790456,133.413735,651,1381.347
-22.79126,133.41408,652,1381.443
-22.79154,133.4142,652.7,1381.476
-22.79178,133.41429,653.2,1381.505
-22.79197,133.41437,653.2,1381.527
-22.79216,133.41444,653.1,1381.55
-22.792974,133.414729,652.8,1381.645
-22.793789,133.415018,653.2,1381.74
-22.794603,133.415307,653.9,1381.836
-22.795418,133.415596,655.2,1381.931
-22.796232,133.415884,655.6,1382.027
-22.797047,133.416173,656.4,1382.122
-22.797861,133.416462,657.9,1382.217
-22.798676,133.416751,658.8,1382.313
-22.79949,133.41704,659.4,1382.408
-22.800065,133.417245,659.1,1382.476
-22.80064,133.41745,659.6,1382.543
-22.80112,133.41761,660.1,1382.599
-22.801937,133.417903,660.9,1382.695
-22.802753,133.418197,661.8,1382.79
-22.80357,133.41849,662.9,1382.886
-22.80429,133.41874,662.5,1382.97
-22.805047,133.41901,661.6,1383.059
-22.805805,133.41928,661.5,1383.148
-22.806562,133.41955,662,1383.237
-22.80732,133.41982,661.8,1383.325
-22.80767,133.41995,661.8,1383.366
-22.80798,133.42008,661.5,1383.403
-22.8083,133.42022,661.3,1383.442
-22.80832,133.42023,661.3,1383.444
-22.80869,133.42041,661.9,1383.489
-22.80947,133.42083,662.4,1383.586
-22.80993,133.42111,662.4,1383.645
-22.81023,133.4213,662.2,1383.684
-22.81081,133.42171,662.3,1383.761
-22.81099,133.42185,662.6,1383.786
-22.81122,133.42204,662.9,1383.818
-22.81148,133.42226,662.8,1383.854
-22.81195,133.42267,662.5,1383.922
-22.8126,133.42329,662.5,1384.018
-22.81317,133.423842,662.6,1384.103
-22.81374,133.424395,664.2,1384.188
-22.81431,133.424948,665,1384.273
-22.81488,133.4255,665,1384.358
-22.815305,133.425915,665.1,1384.422
-22.81573,133.42633,664.9,1384.486
-22.81634,133.426919,664,1384.576
-22.81695,133.427508,665.5,1384.667
-22.81756,133.428097,666.5,1384.758
-22.81817,133.428686,667.2,1384.849
-22.81878,133.429275,668.5,1384.94
-22.81939,133.429865,669,1385.031
-22.82,133.430454,668.8,1385.122
-22.82061,133.431043,668.1,1385.213
-22.82122,133.431632,670.6,1385.304
-22.82183,133.432221,670.2,1385.395
-22.82244,133.43281,670.6,1385.486
-22.822815,133.433165,670.9,1385.541
-22.82319,133.43352,670.8,1385.596
-22.823715,133.43397,671,1385.671
-22.82424,133.43442,671.2,1385.745
-22.8248,133.4349,672.6,1385.825
-22.82538,133.435396,672.1,1385.907
-22.82596,133.435892,670.7,1385.989
-22.82654,133.436388,671.2,1386.071
-22.82712,133.436884,671.2,1386.154
-22.8277,133.43738,670.8,1386.236
-22.82809,133.43771,670.2,1386.291
-22.828714,133.438246,670,1386.379
-22.829339,133.438781,669.4,1386.468
-22.829963,133.439317,668.4,1386.557
-22.830587,133.439853,668.4,1386.645
-22.831211,133.440389,669.5,1386.734
-22.831836,133.440924,669,1386.822
-22.83246,133.44146,669,1386.911
-22.833103,133.44201,668.9,1387.002
-22.833747,133.44256,668,1387.093
-22.83439,133.44311,668,1387.185
-22.835063,133.443689,666.5,1387.28
-22.835735,133.444268,667,1387.376
-22.836408,133.444846,667,1387.471
-22.83708,133.445425,667,1387.567
-22.837752,133.446004,667,1387.662
-22.838425,133.446582,667.3,1387.758
-22.839097,133.447161,667.8,1387.853
-22.83977,133.44774,667.5,1387.949
-22.840367,133.448253,667,1388.034
-22.840963,133.448767,667.5,1388.119
-22.84156,133.44928,667.7,1388.203
-22.84194,133.44961,668,1388.257
-22.84236,133.44998,668.4,1388.318
-22.842795,133.450355,668.7,1388.38
-22.84323,133.45073,668.7,1388.441
-22.84382,133.45124,668.2,1388.525
-22.844323,133.451667,667.5,1388.596
-22.844827,133.452093,666.9,1388.668
-22.84533,133.45252,665.8,1388.739
-22.84597,133.45307,664.9,1388.83
-22.84661,133.45362,664.8,1388.92
-22.8472,133.45413,664.8,1389.004
-22.84769,133.45455,664.7,1389.074
-22.848394,133.455154,665.1,1389.174
-22.849099,133.455758,664.6,1389.274
-22.849803,133.456362,663.6,1389.374
-22.850507,133.456967,663,1389.474
-22.851212,133.457571,663.5,1389.574
-22.851916,133.458175,662.7,1389.674
-22.85262,133.458779,663.2,1389.774
-22.853325,133.459383,663.7,1389.873
-22.854029,133.459987,662.9,1389.973
-22.854733,133.460591,662,1390.073
-22.855438,133.461195,662,1390.173
-22.856142,133.4618,662,1390.273
-22.856847,133.462404,661.1,1390.373
-22.857551,133.463008,661.4,1390.473
-22.858255,133.463612,661.2,1390.573
-22.85896,133.464216,660.7,1390.673
-22.859664,133.46482,660,1390.773
-22.860368,133.465424,660,1390.873
-22.861073,133.466028,659.2,1390.973
-22.861777,133.466633,658.2,1391.073
-22.862481,133.467237,659.7,1391.173
-22.863186,133.467841,659,1391.273
-22.86389,133.468445,659,1391.373
-22.864594,133.469049,659,1391.473
-22.865299,133.469653,658.7,1391.572
-22.866003,133.470257,658.2,1391.672
-22.866707,133.470862,658.9,1391.772
-22.867412,133.471466,657.9,1391.872
-22.868116,133.47207,657,1391.972
-22.86882,133.472674,657.1,1392.072
-22.869525,133.473278,657.4,1392.172
-22.870229,133.473882,657.2,1392.272
-22.870933,133.474486,657.7,1392.372
-22.871638,133.47509,657.8,1392.472
-22.872342,133.475695,656,1392.572
-22.873047,133.476299,656,1392.672
-22.873751,133.476903,655.4,1392.772
-22.874455,133.477507,655.4,1392.872
-22.87516,133.478111,654.5,1392.972
-22.875864,133.478715,654.3,1393.071
-22.876568,133.479319,654.6,1393.171
-22.877273,133.479923,654.8,1393.271
-22.877977,133.480528,653.5,1393.371
-22.878681,133.481132,652.5,1393.471
-22.879386,133.481736,653.9,1393.571
-22.88009,133.48234,653.6,1393.671
-22.880723,133.482885,652.2,1393.761
-22.881355,133.48343,651.3,1393.851
-22.881987,133.483975,651.9,1393.941
-22.88262,133.48452,650.8,1394.031
-22.883319,133.48512,650.3,1394.13
-22.884018,133.485721,651,1394.229
-22.884717,133.486321,651,1394.328
-22.885416,133.486922,651.1,1394.428
-22.886115,133.487522,650.7,1394.527
-22.886813,133.488123,649.7,1394.626
-22.887512,133.488723,649.4,1394.725
-22.888211,133.489323,650.4,1394.824
-22.88891,133.489924,651,1394.924
-22.889609,133.490524,650.4,1395.023
-22.890308,133.491125,649.5,1395.122
-22.891007,133.491725,649.5,1395.221
-22.891706,133.492326,649.5,1395.321
-22.892405,133.492926,649.6,1395.42
-22.893104,133.493527,649.5,1395.519
-22.893803,133.494127,649.1,1395.618
-22.894502,133.494727,648.3,1395.717
-22.8952,133.495328,648,1395.817
-22.895899,133.495928,647.7,1395.916
-22.896598,133.496529,647.7,1396.015
-22.897297,133.497129,647.6,1396.114
-22.897996,133.49773,647.4,1396.214
-22.898695,133.49833,647.6,1396.313
-22.899394,133.49893,647.1,1396.412
-22.900093,133.499531,646.9,1396.511
-22.900792,133.500131,647,1396.61
-22.901491,133.500732,647.2,1396.71
-22.90219,133.501332,646.5,1396.809
-22.902888,133.501933,645.8,1396.908
-22.903587,133.502533,645,1397.007
-22.904286,133.503133,645,1397.107
-22.904985,133.503734,646,1397.206
-22.905684,133.504334,645.2,1397.305
-22.906383,133.504935,645.5,1397.404
-22.907082,133.505535,645.1,1397.503
-22.907781,133.506136,644.9,1397.603
-22.90848,133.506736,645.6,1397.702
-22.909179,133.507337,644.1,1397.801
-22.909878,133.507937,644,1397.9
-22.910577,133.508537,644,1397.999
-22.911275,133.509138,644,1398.099
-22.911974,133.509738,644,1398.198
-22.912673,133.510339,643.9,1398.297
-22.913372,133.510939,642.6,1398.396
-22.914071,133.51154,644,1398.496
-22.91477,133.51214,642.8,1398.595
-22.915457,133.51273,642.1,1398.692
-22.916143,133.51332,643,1398.79
-22.91683,133.51391,643,1398.887
-22.917517,133.5145,642.5,1398.985
-22.918203,133.51509,641.5,1399.082
-22.91889,133.51568,641.9,1399.18
-22.919577,133.51627,640.9,1399.277
-22.920263,133.51686,640,1399.375
-22.92095,133.51745,639.2,1399.472
-22.921637,133.51804,642.4,1399.57
-22.922323,133.51863,641,1399.667
-22.92301,133.51922,641,1399.765
-22.923703,133.519815,640.6,1399.863
-22.924396,133.520409,639.8,1399.961
-22.925089,133.521004,639,1400.06
-22.925782,133.521599,639.1,1400.158
-22.926475,133.522194,640,1400.256
-22.927168,133.522788,639.3,1400.355
-22.927861,133.523383,639.1,1400.453
-22.928554,133.523978,639,1400.551
-22.929246,133.524572,638.4,1400.649
-22.929939,133.525167,638.9,1400.748
-22.930632,133.525762,637.8,1400.846
-22.931325,133.526356,637.7,1400.944
-22.932018,133.526951,637.9,1401.043
-22.932711,133.527546,638.8,1401.141
-22.933404,133.528141,638.1,1401.239
-22.934097,133.528735,638.1,1401.338
-22.93479,133.52933,637.5,1401.436
-22.9352,133.52973,638.1,1401.497
-22.93538,133.52991,638,1401.525
-22.93572,133.53032,638.6,1401.581
-22.93595,133.53061,639,1401.62
-22.93631,133.53109,639.9,1401.684
-22.93667,133.53158,640,1401.748
-22.93687,133.53183,640,1401.782
-22.93716,133.53218,639.8,1401.83
-22.93739,133.53244,639.3,1401.867
-22.93783,133.53287,639.4,1401.933
-22.93804,133.53306,639.4,1401.964
-22.938713,133.533638,639.5,1402.059
-22.939386,133.534215,639,1402.155
-22.940059,133.534793,639,1402.25
-22.940732,133.535371,639,1402.346
-22.941405,133.535948,639.7,1402.441
-22.942078,133.536526,639.6,1402.537
-22.942751,133.537104,640,1402.632
-22.943424,133.537681,639.7,1402.728
-22.944096,133.538259,639.1,1402.823
-22.944769,133.538836,640.7,1402.919
-22.945442,133.539414,640,1403.014
-22.946115,133.539992,639.8,1403.11
-22.946788,133.540569,640.6,1403.205
-22.947461,133.541147,639.9,1403.301
-22.948134,133.541725,639.9,1403.396
-22.948807,133.542302,641,1403.492
-22.94948,133.54288,641,1403.587
-22.94993,133.54326,640.7,1403.65
-22.95038,133.54364,640.1,1403.714
-22.95078,133.54398,641,1403.77
-22.951357,133.54448,642.1,1403.853
-22.951935,133.54498,642.8,1403.935
-22.952513,133.54548,642.7,1404.017
-22.95309,133.54598,641.6,1404.099
-22.953788,133.546579,642.9,1404.198
-22.954486,133.547179,643.8,1404.297
-22.955184,133.547778,643,1404.396
-22.955881,133.548377,644.8,1404.496
-22.956579,133.548976,644,1404.595
-22.957277,133.549576,644,1404.694
-22.957975,133.550175,644,1404.793
-22.958673,133.550774,644.4,1404.892
-22.959371,133.551374,645.3,1404.991
-22.960069,133.551973,644.8,1405.09
-22.960766,133.552572,644.1,1405.189
-22.961464,133.553171,644.9,1405.288
-22.962162,133.553771,644.2,1405.387
-22.96286,133.55437,644,1405.486
-22.96309,133.55457,644,1405.519
-22.96311,133.55458,644,1405.521
-22.96313,133.55459,644,1405.524
-22.96315,133.5546,644,1405.526
-22.96318,133.55461,644,1405.53
-22.96321,133.55462,644,1405.533
-22.96326,133.55463,644,1405.539
-22.96331,133.55464,644,1405.544
-22.96334,133.55465,644,1405.548
-22.96335,133.55466,644,1405.549
-22.96341,133.55468,644,1405.556
-22.96343,133.55469,644,1405.559
-22.9635,133.55474,644,1405.568
-22.964115,133.55527,645.8,1405.655
-22.96473,133.5558,645.1,1405.743
-22.965375,133.556357,645.4,1405.835
-22.96602,133.556915,645.9,1405.926
-22.966665,133.557473,645.9,1406.018
-22.96731,133.55803,645,1406.11
-22.967937,133.558567,645.9,1406.199
-22.968563,133.559103,646.5,1406.288
-22.96919,133.55964,647,1406.376
-22.96922,133.55967,647,1406.381
-22.96924,133.55969,647,1406.384
-22.96926,133.55972,647,1406.388
-22.96928,133.55977,647,1406.393
-22.9693,133.55981,647,1406.398
-22.96932,133.55986,647,1406.404
-22.96933,133.55989,647,1406.407
-22.96934,133.55991,647,1406.409
-22.96935,133.55992,647,1406.411
-22.96936,133.55994,647,1406.413
-22.96938,133.55995,647,1406.416
-22.96981,133.560315,646.7,1406.476
-22.97024,133.56068,646.2,1406.537
-22.97076,133.561125,646.9,1406.611
-22.97128,133.56157,647.9,1406.684
-22.971931,133.56213,647,1406.777
-22.972583,133.56269,647,1406.869
-22.973234,133.56325,647,1406.962
-22.973886,133.56381,646.5,1407.054
-22.974537,133.56437,646.1,1407.147
-22.975189,133.56493,646,1407.239
-22.97584,133.56549,646,1407.332
-22.976523,133.566076,647,1407.429
-22.977206,133.566661,647,1407.526
-22.977889,133.567247,647,1407.622
-22.978571,133.567833,647.2,1407.719
-22.979254,133.568419,647.8,1407.816
-22.979937,133.569004,647,1407.913
-22.98062,133.56959,647.1,1408.01
-22.98122,133.570103,647.8,1408.095
-22.98182,133.570617,647.9,1408.18
-22.98242,133.57113,647.4,1408.265
-22.98284,133.5715,646.9,1408.325
-22.983444,133.572022,647,1408.411
-22.984048,133.572544,647.2,1408.497
-22.984652,133.573066,648.1,1408.583
-22.985256,133.573588,648.6,1408.669
-22.98586,133.57411,649,1408.755
-22.98645,133.57461,649.1,1408.838
-22.98704,133.57511,648.7,1408.921
-22.98763,133.57561,648.7,1409.005
-22.988316,133.5762,649.8,1409.102
-22.989002,133.57679,648.6,1409.199
-22.989688,133.57738,648.3,1409.297
-22.990374,133.57797,649.9,1409.394
-22.99106,133.57856,649.9,1409.492
-22.991746,133.57915,650.7,1409.589
-22.992432,133.57974,651,1409.686
-22.993118,133.58033,650.5,1409.784
-22.993804,133.58092,650,1409.881
-22.99449,133.58151,650.1,1409.979
-22.995152,133.582078,650.2,1410.073
-22.995814,133.582646,652,1410.166
-22.996477,133.583213,651.3,1410.26
-22.997139,133.583781,651,1410.354
-22.997801,133.584349,652.3,1410.448
-22.998463,133.584917,653,1410.542
-22.999126,133.585484,653,1410.636
-22.999788,133.586052,653.9,1410.73
-23.00045,133.58662,654,1410.824
-23.001138,133.587212,653.6,1410.921
-23.001825,133.587803,653,1411.019
-23.002513,133.588395,653.9,1411.117
-23.003201,133.588986,654.8,1411.214
-23.003888,133.589578,654.9,1411.312
-23.004576,133.590169,655.1,1411.41
-23.005264,133.590761,655.8,1411.507
-23.005952,133.591352,656,1411.605
-23.006639,133.591944,656.9,1411.703
-23.007327,133.592535,657.6,1411.8
-23.008015,133.593127,657.1,1411.898
-23.008702,133.593718,657.1,1411.996
-23.00939,133.59431,657,1412.093
-23.009984,133.59482,657.9,1412.177
-23.010578,133.59533,657.8,1412.262
-23.011172,133.59584,658.5,1412.346
-23.011766,133.59635,658.8,1412.43
-23.01236,133.59686,658.8,1412.515
-23.012977,133.597389,658.3,1412.602
-23.013594,133.597917,659.1,1412.69
-23.014211,133.598446,659,1412.777
-23.014829,133.598974,659.5,1412.865
-23.015446,133.599503,659.2,1412.952
-23.016063,133.600031,659.6,1413.039
